classifier,attack,label,cpop,fs,lid,maha,kd
resnet20,CW,1,-0.21673686802387238,1.9222872257232666,4.70570182800293,4.264058589935303,0.40241527557373047
resnet20,CW,0,-0.1255570352077484,0.00572169478982687,3.4747838973999023,5.510890483856201,0.458890438079834
resnet20,CW,1,-0.05987036973237991,1.5406049489974976,9.10299301147461,5.967910289764404,0.3063211441040039
resnet20,CW,0,-0.1521153748035431,0.0025052090641111135,3.518004894256592,8.381431579589844,0.6375856399536133
resnet20,CW,1,-0.0821915864944458,1.9844529628753662,5.5630106925964355,6.703301906585693,0.44138526916503906
resnet20,CW,0,-0.19714725017547607,0.17729374766349792,5.790383815765381,5.366331577301025,0.42652273178100586
resnet20,CW,1,-0.12425254285335541,1.9342957735061646,8.563033103942871,5.317170143127441,0.3842430114746094
resnet20,CW,0,-0.11201438307762146,1.784660816192627,4.810619354248047,5.786863327026367,0.5347423553466797
resnet20,CW,1,-0.08297261595726013,1.8946781158447266,5.934638500213623,4.792752742767334,0.3072514533996582
resnet20,CW,0,-0.1407492458820343,1.880298376083374,4.032285690307617,5.991817951202393,0.4417991638183594
resnet20,CW,1,-0.11301930993795395,1.723706841468811,7.459379196166992,6.122802734375,0.397280216217041
resnet20,CW,0,-0.26343250274658203,1.9996562004089355,4.6648783683776855,5.806714057922363,0.604804515838623
resnet20,CW,1,-0.10455811768770218,1.9954264163970947,6.378928184509277,5.213012218475342,0.3354015350341797
resnet20,CW,0,-0.13688060641288757,0.12579187750816345,4.253929615020752,8.026930809020996,0.6846957206726074
resnet20,CW,1,-0.037801772356033325,1.950684666633606,6.469254970550537,6.101542949676514,0.3477468490600586
resnet20,CW,0,-0.14985491335391998,1.9327995777130127,4.09592342376709,5.458423614501953,0.552788257598877
resnet20,CW,1,-0.06120143085718155,1.8243132829666138,6.182393550872803,4.701614856719971,0.3263711929321289
resnet20,CW,0,-0.2328418791294098,1.9588449001312256,5.893725872039795,6.430124282836914,0.4010586738586426
resnet20,CW,1,-0.15123862028121948,1.9912357330322266,8.018007278442383,5.9135308265686035,0.44402217864990234
resnet20,CW,0,-0.09778457134962082,1.8685405254364014,7.660508155822754,4.933609962463379,0.3255300521850586
resnet20,CW,1,-0.07340910285711288,1.939788579940796,8.415299415588379,4.873254299163818,0.38054943084716797
resnet20,CW,0,-0.11791803687810898,0.1597834676504135,6.273541450500488,5.467219352722168,0.4257822036743164
resnet20,CW,1,-0.07124020904302597,1.4269050359725952,6.004987716674805,6.309103012084961,0.3313302993774414
resnet20,CW,0,-0.2718346118927002,1.3411115407943726,6.16214656829834,5.307613372802734,0.39460277557373047
resnet20,CW,1,-0.1542443186044693,1.9659450054168701,12.828819274902344,8.710685729980469,0.36229372024536133
resnet20,CW,0,-0.15760041773319244,1.9212549924850464,8.167431831359863,6.645997524261475,0.46942567825317383
resnet20,CW,1,-0.08345454931259155,1.8884315490722656,7.0761895179748535,5.446850299835205,0.3924870491027832
resnet20,CW,0,-0.17799849808216095,1.8804118633270264,6.643290042877197,5.806338787078857,0.5163354873657227
resnet20,CW,1,-0.09246806055307388,1.75272536277771,4.73809814453125,7.679254055023193,0.4903736114501953
resnet20,CW,0,-0.19840072095394135,1.982670545578003,6.527871131896973,4.932513236999512,0.2965259552001953
resnet20,CW,1,-0.147303506731987,1.9861664772033691,6.700261116027832,4.860235691070557,0.3400897979736328
resnet20,CW,0,-0.20802797377109528,0.38271790742874146,4.846560955047607,5.891717910766602,0.42899274826049805
resnet20,CW,1,-0.14599230885505676,1.9991183280944824,4.813366413116455,6.035107135772705,0.49910688400268555
resnet20,CW,0,-0.21769104897975922,1.5523262023925781,4.085931301116943,5.5653862953186035,0.5369277000427246
resnet20,CW,1,-0.10897331684827805,1.9951114654541016,3.327072858810425,5.932078838348389,0.48186826705932617
resnet20,CW,0,-0.32398003339767456,0.3121824860572815,3.299241065979004,7.34021520614624,0.6937623023986816
resnet20,CW,1,-0.08504147082567215,1.9040586948394775,7.975752353668213,5.556421279907227,0.29404735565185547
resnet20,CW,0,-0.08928235620260239,1.0591689348220825,7.713603973388672,6.063002586364746,0.5480961799621582
resnet20,CW,1,-0.062173277139663696,1.6171185970306396,5.442915916442871,5.902288913726807,0.3915700912475586
resnet20,CW,0,-0.1998431235551834,1.972245454788208,6.790334224700928,5.372206687927246,0.3875260353088379
resnet20,CW,1,-0.17676764726638794,1.9996321201324463,5.914042949676514,6.36402702331543,0.49696922302246094
resnet20,CW,0,-0.1462678611278534,1.0628870725631714,4.900691032409668,5.853216171264648,0.3924250602722168
resnet20,CW,1,-0.10465487837791443,1.831770658493042,4.354651927947998,5.7113752365112305,0.5013332366943359
resnet20,CW,0,-0.14493560791015625,1.6365540027618408,5.28099250793457,6.069545269012451,0.4060239791870117
resnet20,CW,1,-0.09965114295482635,1.9967361688613892,7.095790386199951,5.387127876281738,0.47150230407714844
resnet20,CW,0,-0.09124409407377243,0.47124308347702026,5.220156192779541,5.175724506378174,0.41985559463500977
resnet20,CW,1,-0.06573180109262466,1.8713256120681763,8.280681610107422,5.0962347984313965,0.34706687927246094
resnet20,CW,0,-0.22191911935806274,1.947194218635559,4.542342185974121,4.120322227478027,0.35036325454711914
resnet20,CW,1,-0.0974559485912323,1.9786685705184937,5.039738178253174,4.46112585067749,0.3529486656188965
resnet20,CW,0,-0.12269346415996552,1.3775413036346436,7.997204780578613,7.445394515991211,0.4778590202331543
resnet20,CW,1,-0.09832541644573212,1.948758840560913,8.327019691467285,4.9793806076049805,0.3065638542175293
resnet20,CW,0,-0.19449865818023682,0.29045993089675903,10.45346736907959,5.5843305587768555,0.3203415870666504
resnet20,CW,1,-0.13013552129268646,1.9420998096466064,7.323685646057129,4.824868202209473,0.32061290740966797
resnet20,CW,0,-0.25390636920928955,1.9753483533859253,5.16500997543335,5.526283264160156,0.49342870712280273
resnet20,CW,1,-0.14941008388996124,1.9959321022033691,5.49400520324707,5.478176116943359,0.3775944709777832
resnet20,CW,0,-0.15953457355499268,1.9166983366012573,2.3080880641937256,6.778825759887695,0.6899752616882324
resnet20,CW,1,-0.08650150895118713,1.9905457496643066,5.003401756286621,5.289766788482666,0.4380221366882324
resnet20,CW,0,-0.21519316732883453,1.9997228384017944,6.193933963775635,4.985665321350098,0.44696807861328125
resnet20,CW,1,-0.1296353042125702,1.999366283416748,6.739916801452637,5.805132865905762,0.4043703079223633
resnet20,CW,0,-0.12421908229589462,1.6685770750045776,7.956820964813232,5.585309028625488,0.375063419342041
resnet20,CW,1,-0.05793871730566025,1.6059702634811401,7.245020389556885,5.8991169929504395,0.3297138214111328
resnet20,CW,0,-0.19192653894424438,0.1854867935180664,5.923915863037109,6.338664531707764,0.3539724349975586
resnet20,CW,1,-0.1451939195394516,1.997125267982483,7.088774681091309,6.887465476989746,0.4703030586242676
resnet20,CW,0,-0.10882556438446045,1.9240119457244873,5.387075424194336,5.6607136726379395,0.3583226203918457
resnet20,CW,1,-0.09575378149747849,1.9371123313903809,5.018131732940674,4.806633472442627,0.37934350967407227
resnet20,CW,0,-0.2192857414484024,1.5930194854736328,9.2277250289917,5.009593486785889,0.2822732925415039
resnet20,CW,1,-0.12489129602909088,1.9983566999435425,5.248814582824707,6.191890239715576,0.33249473571777344
resnet20,CW,0,-0.10587991774082184,1.9902198314666748,4.827905654907227,5.901179790496826,0.5141677856445312
resnet20,CW,1,-0.08975926041603088,1.9934351444244385,6.250589847564697,5.535191535949707,0.5167322158813477
resnet20,CW,0,-0.1740151047706604,0.0043280161917209625,3.8867223262786865,5.324814319610596,0.4698371887207031
resnet20,CW,1,-0.10281304270029068,1.4651634693145752,4.500510215759277,5.968930244445801,0.3836236000061035
resnet20,CW,0,-0.12524443864822388,0.6658146977424622,5.0398335456848145,6.481477737426758,0.47165489196777344
resnet20,CW,1,-0.06135885417461395,1.4646657705307007,3.799652099609375,6.111773490905762,0.4746971130371094
resnet20,CW,0,-0.2187427133321762,1.9695385694503784,5.888584136962891,5.813173294067383,0.3871927261352539
resnet20,CW,1,-0.1568002700805664,1.9961552619934082,7.21043062210083,5.390161037445068,0.47267723083496094
resnet20,CW,0,-0.21652469038963318,0.00045146443881094456,4.931640148162842,6.176016807556152,0.49209117889404297
resnet20,CW,1,-0.09110080450773239,1.7791564464569092,5.004948139190674,6.348310947418213,0.35784482955932617
resnet20,CW,0,-0.18030327558517456,1.4504445791244507,4.338624000549316,7.007935047149658,0.568791389465332
resnet20,CW,1,-0.08105138689279556,1.5254809856414795,6.779425144195557,6.630952835083008,0.4281730651855469
resnet20,CW,0,-0.15586376190185547,1.3343174032343086e-05,2.4512181282043457,5.600277900695801,0.6160855293273926
resnet20,CW,1,-0.09247289597988129,1.1169086694717407,5.037456035614014,4.924957752227783,0.3330879211425781
resnet20,CW,0,-0.1671205461025238,1.9337581396102905,7.2480926513671875,5.008756160736084,0.41431617736816406
resnet20,CW,1,-0.12268111854791641,1.9998462200164795,7.682633399963379,5.49297571182251,0.48769283294677734
resnet20,CW,0,-0.3972441554069519,1.6788638830184937,5.011285305023193,4.426469326019287,0.4928398132324219
resnet20,CW,1,-0.1559372842311859,1.955407977104187,3.822465181350708,5.239529609680176,0.42528247833251953
resnet20,CW,0,-0.2511173188686371,0.0582447312772274,3.5579638481140137,5.466982841491699,0.6522679328918457
resnet20,CW,1,-0.11691989749670029,1.99458909034729,3.774454116821289,5.4151692390441895,0.41732263565063477
resnet20,CW,0,-0.12050928920507431,1.885591745376587,3.4506447315216064,5.112061023712158,0.38567256927490234
resnet20,CW,1,-0.1107562854886055,1.6421337127685547,4.498696327209473,5.105739593505859,0.38763999938964844
resnet20,CW,0,-0.07691328972578049,1.5994534492492676,4.419239044189453,4.596198558807373,0.5109710693359375
resnet20,CW,1,-0.05632048100233078,1.7219877243041992,4.826265335083008,4.484389305114746,0.3412904739379883
resnet20,CW,0,-0.3959638476371765,1.8965351581573486,5.828883647918701,5.184431076049805,0.5771307945251465
resnet20,CW,1,-0.14827977120876312,1.2511688470840454,7.736053466796875,3.4501335620880127,0.3124070167541504
resnet20,CW,0,-0.2441512495279312,1.6421815156936646,5.346757888793945,5.057427406311035,0.32393360137939453
resnet20,CW,1,-0.15849465131759644,1.8547022342681885,7.026224136352539,4.955994606018066,0.34989118576049805
resnet20,CW,0,-0.21651893854141235,1.9989697933197021,5.3756256103515625,6.383643627166748,0.47133779525756836
resnet20,CW,1,-0.13634708523750305,1.8780242204666138,7.377531051635742,4.876771450042725,0.32866477966308594
resnet20,CW,0,-0.12486300617456436,0.7161158323287964,6.887429714202881,6.485213756561279,0.3986945152282715
resnet20,CW,1,-0.1036747619509697,1.9117766618728638,8.75544548034668,5.701499938964844,0.3353238105773926
resnet20,CW,0,-0.3332449197769165,1.861933946609497,9.45118236541748,5.979613780975342,0.40817975997924805
resnet20,CW,1,-0.2461104840040207,1.9993118047714233,9.443653106689453,5.194413185119629,0.4226412773132324
resnet20,CW,0,-0.20659251511096954,1.9611115455627441,6.989864349365234,7.274779796600342,0.5426058769226074
resnet20,CW,1,-0.10529821366071701,1.9847710132598877,6.6570329666137695,6.771241664886475,0.39026355743408203
resnet20,CW,0,-0.20424909889698029,0.030211888253688812,2.9327006340026855,4.6548871994018555,0.5034074783325195
resnet20,CW,1,-0.08034645766019821,1.882440209388733,5.820876121520996,5.38232421875,0.34914255142211914
resnet20,CW,0,-0.19565224647521973,0.2259790301322937,4.637182235717773,8.70763111114502,0.627922534942627
resnet20,CW,1,-0.07877689599990845,1.9948707818984985,9.986133575439453,10.26296615600586,0.5116887092590332
resnet20,CW,0,-0.10674817860126495,0.00014633918181061745,6.094372749328613,7.415628910064697,0.5188784599304199
resnet20,CW,1,-0.08754745125770569,1.9439401626586914,5.6589202880859375,6.648458957672119,0.3759307861328125
resnet20,CW,0,-0.1696356236934662,1.7593445777893066,5.368374824523926,5.551166534423828,0.6247901916503906
resnet20,CW,1,-0.08046509325504303,1.982179045677185,7.840975761413574,5.706802845001221,0.40323638916015625
resnet20,CW,0,-0.18426620960235596,1.9726543426513672,5.132162570953369,6.475684642791748,0.6078677177429199
resnet20,CW,1,-0.07403837889432907,1.931861400604248,10.218085289001465,5.591917991638184,0.317413330078125
resnet20,CW,0,-0.08388713747262955,1.5017714500427246,5.069222927093506,5.70045804977417,0.4740324020385742
resnet20,CW,1,-0.06427168846130371,1.9257209300994873,4.857236862182617,5.9655656814575195,0.37261390686035156
resnet20,CW,0,-0.054017141461372375,1.7038856744766235,6.877697944641113,5.431380271911621,0.3475370407104492
resnet20,CW,1,-0.04745993763208389,1.7248620986938477,6.763129711151123,5.847230434417725,0.4452629089355469
resnet20,CW,0,-0.054891735315322876,1.7707420587539673,7.786819934844971,5.706761360168457,0.42282867431640625
resnet20,CW,1,-0.05098497122526169,1.9506031274795532,6.504088878631592,7.411726951599121,0.41249608993530273
resnet20,CW,0,-0.2926984131336212,0.3212313652038574,4.071891784667969,7.794562339782715,0.4027552604675293
resnet20,CW,1,-0.09351474791765213,1.9436161518096924,6.483353614807129,6.653749942779541,0.33756113052368164
resnet20,CW,0,-0.24439220130443573,0.07262593507766724,6.387579917907715,7.1074442863464355,0.5247669219970703
resnet20,CW,1,-0.1522992104291916,1.0978217124938965,4.169738292694092,6.648346424102783,0.43317699432373047
resnet20,CW,0,-0.1326938271522522,1.9966596364974976,5.8555378913879395,8.76240348815918,0.7527194023132324
resnet20,CW,1,-0.08364930748939514,1.985629677772522,9.250266075134277,3.8808419704437256,0.30817699432373047
resnet20,CW,0,-0.10691007226705551,1.9993995428085327,3.954510450363159,4.790609359741211,0.48580026626586914
resnet20,CW,1,-0.06955251097679138,1.9986933469772339,3.483389139175415,5.356010437011719,0.515073299407959
resnet20,CW,0,-0.1653970628976822,1.6084380149841309,6.184491157531738,7.527588367462158,0.3838071823120117
resnet20,CW,1,-0.11724446713924408,1.979903221130371,7.378593921661377,7.262141227722168,0.45325422286987305
resnet20,CW,0,-0.1586010754108429,0.5992453098297119,4.676973342895508,10.55792236328125,0.7141528129577637
resnet20,CW,1,-0.10884731262922287,1.7940138578414917,5.148410320281982,7.483020305633545,0.3976006507873535
resnet20,CW,0,-0.11250863969326019,0.0007255232194438577,4.106642246246338,10.122288703918457,0.6894183158874512
resnet20,CW,1,-0.08037426322698593,1.9930691719055176,7.966851711273193,8.105588912963867,0.47278261184692383
resnet20,CW,0,-0.2620643973350525,0.06592248380184174,3.589114189147949,5.878081321716309,0.48183727264404297
resnet20,CW,1,-0.09522111713886261,1.7952531576156616,4.7417449951171875,6.09989070892334,0.40030479431152344
resnet20,CW,0,-0.23672819137573242,1.9611902236938477,5.063011169433594,4.936959743499756,0.4255847930908203
resnet20,CW,1,-0.13484705984592438,1.8304388523101807,7.2546772956848145,5.916710376739502,0.3366379737854004
resnet20,CW,0,-0.12513595819473267,0.37813425064086914,4.747264385223389,4.8087849617004395,0.3422737121582031
resnet20,CW,1,-0.10279837995767593,1.9318310022354126,5.5989909172058105,5.118345260620117,0.32224225997924805
resnet20,CW,0,-0.2375677227973938,1.9733679294586182,3.6979482173919678,6.105525493621826,0.7367334365844727
resnet20,CW,1,-0.11014842987060547,1.2086492776870728,5.853664398193359,4.933865070343018,0.30440855026245117
resnet20,CW,0,-0.1967894583940506,1.9965276718139648,8.607975959777832,5.491458892822266,0.4039649963378906
resnet20,CW,1,-0.1375584900379181,1.4275795221328735,6.029275417327881,5.141814231872559,0.3403196334838867
resnet20,CW,0,-0.2214767336845398,0.9877829551696777,5.927580833435059,8.416465759277344,0.6665964126586914
resnet20,CW,1,-0.10917206108570099,1.9757084846496582,5.373051166534424,5.911505699157715,0.36031579971313477
resnet20,CW,0,-0.13685715198516846,1.9983456134796143,7.303689002990723,6.143495559692383,0.5108671188354492
resnet20,CW,1,-0.10798116773366928,1.9973208904266357,6.745650291442871,5.73954963684082,0.4301338195800781
resnet20,CW,0,-0.23079407215118408,0.4471297562122345,6.915718078613281,5.70900821685791,0.4845876693725586
resnet20,CW,1,-0.1011446937918663,1.8154851198196411,9.593904495239258,4.873261451721191,0.35680294036865234
resnet20,CW,0,-0.1549082100391388,1.9462707042694092,6.341882228851318,7.075596332550049,0.4286327362060547
resnet20,CW,1,-0.07778417319059372,1.9289238452911377,8.845686912536621,6.012214183807373,0.3434867858886719
resnet20,CW,0,-0.1664445698261261,1.989067792892456,5.928921699523926,5.228702545166016,0.4145345687866211
resnet20,CW,1,-0.06722255051136017,1.9879798889160156,5.988041877746582,5.504196643829346,0.40148258209228516
resnet20,CW,0,-0.16727346181869507,1.7805818319320679,4.122678279876709,5.734466075897217,0.4242992401123047
resnet20,CW,1,-0.08739713579416275,1.8331708908081055,8.216537475585938,6.040272235870361,0.3635406494140625
resnet20,CW,0,-0.22779777646064758,0.06999479979276657,6.498996257781982,5.007323265075684,0.45378637313842773
resnet20,CW,1,-0.15500390529632568,1.9352962970733643,3.4877607822418213,5.041696071624756,0.37746238708496094
resnet20,CW,0,-0.2037191390991211,0.043993763625621796,6.384171962738037,6.257978439331055,0.6095199584960938
resnet20,CW,1,-0.11213275045156479,1.8858777284622192,6.833360195159912,4.3253173828125,0.4114799499511719
resnet20,CW,0,-0.14365516602993011,1.237617015838623,7.9910759925842285,6.763881206512451,0.45276880264282227
resnet20,CW,1,-0.11460013687610626,1.6035009622573853,7.126399517059326,5.674188137054443,0.3179149627685547
resnet20,CW,0,-0.219497412443161,1.992562174797058,6.59220027923584,6.7734575271606445,0.4687361717224121
resnet20,CW,1,-0.19994047284126282,1.9907487630844116,6.8145952224731445,7.012329578399658,0.42721080780029297
resnet20,CW,0,-0.12024131417274475,1.5927364826202393,4.466069221496582,4.4586615562438965,0.3296198844909668
resnet20,CW,1,-0.09723593294620514,1.6776177883148193,5.86382532119751,4.348152160644531,0.2916836738586426
resnet20,DeepFool,0,-0.17747215926647186,0.005722364876419306,2.551670551300049,6.535903453826904,0.7941679954528809
resnet20,DeepFool,1,-0.14066481590270996,1.0058884620666504,3.317556619644165,5.025308609008789,0.42520856857299805
resnet20,DeepFool,0,-0.21378803253173828,1.9125107526779175,5.3647050857543945,7.721981525421143,0.6315178871154785
resnet20,DeepFool,1,-0.16664637625217438,1.8713674545288086,8.409438133239746,7.650810718536377,0.5122828483581543
resnet20,DeepFool,0,-0.2103530615568161,1.4539412260055542,5.775298118591309,4.0963850021362305,0.38687562942504883
resnet20,DeepFool,1,-0.20715825259685516,1.450993537902832,7.806935787200928,4.026280403137207,0.3865022659301758
resnet20,DeepFool,0,-0.11667931079864502,0.9620636701583862,8.026219367980957,5.331579685211182,0.37081480026245117
resnet20,DeepFool,1,-0.11636556684970856,0.9399083256721497,8.194192886352539,5.361748695373535,0.3697681427001953
resnet20,DeepFool,0,-0.08022348582744598,1.7663254737854004,4.648314952850342,6.166927814483643,0.5973372459411621
resnet20,DeepFool,1,-0.07505467534065247,1.7626066207885742,7.145435333251953,6.120156764984131,0.40938901901245117
resnet20,DeepFool,0,-0.18815350532531738,1.9999487400054932,5.644303321838379,6.769064426422119,0.5695047378540039
resnet20,DeepFool,1,-0.18263325095176697,1.998260259628296,5.645728588104248,5.868767261505127,0.3938007354736328
resnet20,DeepFool,0,-0.1354888528585434,1.9930797815322876,4.281207084655762,5.280190944671631,0.3940110206604004
resnet20,DeepFool,1,-0.13701099157333374,1.9917182922363281,4.9887824058532715,5.345053195953369,0.39403867721557617
resnet20,DeepFool,0,-0.21488384902477264,1.7257890701293945,7.8739423751831055,7.053703784942627,0.4967689514160156
resnet20,DeepFool,1,-0.21401427686214447,1.6932381391525269,6.823574542999268,6.713004112243652,0.4272184371948242
resnet20,DeepFool,0,-0.22159886360168457,1.423715591430664,7.579113006591797,7.107468605041504,0.5727019309997559
resnet20,DeepFool,1,-0.21699315309524536,1.1080464124679565,5.2736711502075195,7.270763397216797,0.5117712020874023
resnet20,DeepFool,0,-0.11724488437175751,1.9992012977600098,5.618958473205566,4.093698024749756,0.3936190605163574
resnet20,DeepFool,1,-0.11460988968610764,1.9954789876937866,5.535491943359375,4.383947372436523,0.35552358627319336
resnet20,DeepFool,0,-0.26559680700302124,1.54881751537323,5.206873416900635,6.901961803436279,0.515007495880127
resnet20,DeepFool,1,-0.23165735602378845,1.045243740081787,6.997201442718506,5.414040565490723,0.35074949264526367
resnet20,DeepFool,0,-0.12038365751504898,0.00039182239561341703,2.71712327003479,7.198057651519775,0.8634123802185059
resnet20,DeepFool,1,-0.06537111103534698,1.004431128501892,3.661921501159668,5.2009711265563965,0.3618583679199219
resnet20,DeepFool,0,-0.1851370483636856,0.684471070766449,5.575716018676758,4.705901622772217,0.4222569465637207
resnet20,DeepFool,1,-0.17985883355140686,1.7516967058181763,9.996819496154785,4.710536956787109,0.36046266555786133
resnet20,DeepFool,0,-0.2618139982223511,1.6415619850158691,7.729274749755859,7.471989631652832,0.5679430961608887
resnet20,DeepFool,1,-0.19952407479286194,0.9285660982131958,13.659152030944824,4.680613994598389,0.3155331611633301
resnet20,DeepFool,0,-0.0746503472328186,0.028499430045485497,5.112607002258301,5.4570770263671875,0.542335033416748
resnet20,DeepFool,1,-0.07135450839996338,0.9922653436660767,5.466169357299805,5.464437961578369,0.3933258056640625
resnet20,DeepFool,0,-0.13798759877681732,1.9926276206970215,8.48845386505127,6.2329816818237305,0.46007299423217773
resnet20,DeepFool,1,-0.13299371302127838,1.9919347763061523,9.997525215148926,5.4675822257995605,0.4214468002319336
resnet20,DeepFool,0,-0.12990546226501465,1.0359692573547363,4.0040507316589355,7.438683986663818,0.5711531639099121
resnet20,DeepFool,1,-0.12506166100502014,1.4804415702819824,5.53359842300415,6.9191155433654785,0.4646110534667969
resnet20,DeepFool,0,-0.15993183851242065,1.999584436416626,4.764243125915527,5.931844711303711,0.5041499137878418
resnet20,DeepFool,1,-0.14860017597675323,1.9525361061096191,12.66671371459961,4.695712566375732,0.32172727584838867
resnet20,DeepFool,0,-0.19963809847831726,0.09617184102535248,7.551211833953857,5.163112163543701,0.42876243591308594
resnet20,DeepFool,1,-0.1746678352355957,1.0031040906906128,6.717962265014648,4.704980373382568,0.344876766204834
resnet20,DeepFool,0,-0.055914826691150665,1.9941482543945312,4.005979537963867,6.800421237945557,0.6527128219604492
resnet20,DeepFool,1,-0.054913803935050964,1.973243236541748,9.304131507873535,6.959109306335449,0.48709630966186523
resnet20,DeepFool,0,-0.14734092354774475,1.9332683086395264,6.391374588012695,5.31077241897583,0.388002872467041
resnet20,DeepFool,1,-0.14995308220386505,1.933384656906128,6.961335182189941,5.34611177444458,0.3889799118041992
resnet20,DeepFool,0,-0.27385061979293823,0.001974988030269742,4.319090366363525,7.201653003692627,0.47037172317504883
resnet20,DeepFool,1,-0.2448909878730774,1.0009411573410034,5.373682022094727,7.25303840637207,0.42721033096313477
resnet20,DeepFool,0,-0.19067803025245667,1.9323395490646362,8.71108341217041,6.719696521759033,0.34235191345214844
resnet20,DeepFool,1,-0.18909615278244019,0.9394525289535522,9.673051834106445,6.449450969696045,0.3220686912536621
resnet20,DeepFool,0,-0.1357511579990387,0.00435970863327384,2.1633596420288086,7.244481086730957,0.7714681625366211
resnet20,DeepFool,1,-0.08456549793481827,1.0007290840148926,4.855356216430664,4.763351917266846,0.42882633209228516
resnet20,DeepFool,0,-0.10062672942876816,1.991949200630188,6.095162391662598,5.99444055557251,0.4415459632873535
resnet20,DeepFool,1,-0.10014715045690536,1.9147995710372925,6.796300888061523,5.829680442810059,0.3959517478942871
resnet20,DeepFool,0,-0.07688868790864944,0.48254671692848206,8.520683288574219,5.312448024749756,0.30570554733276367
resnet20,DeepFool,1,-0.07597043365240097,1.0390229225158691,9.009411811828613,5.3865966796875,0.3034811019897461
resnet20,DeepFool,0,-0.18646666407585144,1.6314139366149902,6.542442798614502,4.360621929168701,0.4234776496887207
resnet20,DeepFool,1,-0.1792340725660324,1.5784060955047607,5.657847881317139,4.515086650848389,0.3260378837585449
resnet20,DeepFool,0,-0.19180461764335632,0.6731097102165222,3.2914481163024902,8.21704387664795,0.667569637298584
resnet20,DeepFool,1,-0.1706112176179886,1.2983852624893188,7.7628254890441895,5.950474262237549,0.36958885192871094
resnet20,DeepFool,0,-0.2412268966436386,1.9944429397583008,5.406670570373535,7.6428632736206055,0.6465373039245605
resnet20,DeepFool,1,-0.23082849383354187,1.9945955276489258,5.580199241638184,7.787400245666504,0.6021356582641602
resnet20,DeepFool,0,-0.04201593995094299,1.8629443645477295,6.831356525421143,9.03856372833252,0.4869194030761719
resnet20,DeepFool,1,-0.04203791916370392,1.864771842956543,6.490855693817139,8.85244083404541,0.44162654876708984
resnet20,DeepFool,0,-0.14667609333992004,1.9932632446289062,6.099874973297119,5.704073905944824,0.4362983703613281
resnet20,DeepFool,1,-0.14997322857379913,1.0329835414886475,7.370471954345703,6.012831687927246,0.40361785888671875
resnet20,DeepFool,0,-0.19159658253192902,0.8997491598129272,2.9420883655548096,5.878476619720459,0.6199231147766113
resnet20,DeepFool,1,-0.1780041605234146,0.9948922991752625,4.575750350952148,4.928996562957764,0.3746223449707031
resnet20,DeepFool,0,-0.037392571568489075,1.771004557609558,6.902350902557373,5.849050998687744,0.4393138885498047
resnet20,DeepFool,1,-0.03672703355550766,1.0173108577728271,6.3298468589782715,5.832491874694824,0.35312652587890625
resnet20,DeepFool,0,-0.18777799606323242,1.9871695041656494,5.2492876052856445,5.727976322174072,0.3829460144042969
resnet20,DeepFool,1,-0.18801599740982056,1.4919192790985107,6.900593280792236,6.093165397644043,0.34903764724731445
resnet20,DeepFool,0,-0.23570464551448822,1.5499353408813477,2.4736173152923584,7.145181179046631,0.7567157745361328
resnet20,DeepFool,1,-0.1530536264181137,1.000334620475769,6.353288173675537,7.146697998046875,0.4768681526184082
resnet20,DeepFool,0,-0.23885655403137207,0.04318035766482353,8.109619140625,5.8805718421936035,0.3425135612487793
resnet20,DeepFool,1,-0.24062417447566986,1.028039813041687,12.05378532409668,5.6493120193481445,0.32973289489746094
resnet20,DeepFool,0,-0.1517060250043869,1.9253829717636108,6.733575344085693,7.219764709472656,0.46346092224121094
resnet20,DeepFool,1,-0.1473795473575592,0.9653242826461792,5.953474521636963,7.049868583679199,0.4560093879699707
resnet20,DeepFool,0,-0.47598880529403687,0.5318688154220581,4.566735744476318,3.94396710395813,0.3500375747680664
resnet20,DeepFool,1,-0.46522125601768494,0.9453386664390564,4.393882751464844,3.968846321105957,0.3527345657348633
resnet20,DeepFool,0,-0.12876346707344055,0.00572169478982687,3.4747838973999023,5.510890483856201,0.458890438079834
resnet20,DeepFool,1,-0.09824957698583603,1.0635957717895508,7.786942005157471,6.178162097930908,0.31693172454833984
resnet20,DeepFool,0,-0.14640188217163086,0.0025052090641111135,3.518004894256592,8.381431579589844,0.6375856399536133
resnet20,DeepFool,1,-0.1300230771303177,1.006946325302124,4.020681858062744,7.164132595062256,0.44033193588256836
resnet20,DeepFool,0,-0.19712737202644348,0.17729374766349792,5.790383815765381,5.366331577301025,0.42652273178100586
resnet20,DeepFool,1,-0.18633614480495453,1.002148151397705,7.272836685180664,4.878958225250244,0.3748812675476074
resnet20,DeepFool,0,-0.10852677375078201,1.784660816192627,4.810619354248047,5.786863327026367,0.5347423553466797
resnet20,DeepFool,1,-0.10053689777851105,1.5251941680908203,6.793754577636719,4.548873424530029,0.2986869812011719
resnet20,DeepFool,0,-0.14177897572517395,1.880298376083374,4.032285690307617,5.991817951202393,0.4417991638183594
resnet20,DeepFool,1,-0.1358461081981659,1.0689666271209717,7.477391719818115,6.074161052703857,0.37696075439453125
resnet20,DeepFool,0,-0.2639780640602112,1.9996562004089355,4.6648783683776855,5.806714057922363,0.604804515838623
resnet20,DeepFool,1,-0.23198798298835754,1.008601427078247,8.178037643432617,4.583419322967529,0.3519287109375
